交易所,合约,合约名称,品种,合约乘数,开仓费率,开仓费/手,平仓费率,平仓费/手,平今仓费率,平今仓费/手,最新价,成交量,空盘量,1手开仓手续费,1手平仓手续费,1手平今仓手续费,做多保证金率,做多保证金/手,做空保证金率,做空保证金/手,做多1手保证金,做空1手保证金,最小跳动价位,1Tick盈亏
DCE,y2409,豆油2409,y,10,0.000000,2.5,0.000000,2.5,0.000000,1.25,7492.0,1190,1656.0,2.5,2.5,1.25,0.13999999999999999,0.0,0.13999999999999999,0.0,10488.8,10488.8,2.0,20.0
GFEX,lc2405,碳酸锂2405,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,153000.0,677,2653.0,12.24,12.24,12.24,0.09,0.0,0.09,0.0,13770.0,13770.0,50.0,50.0
GFEX,lc2402,碳酸锂2402,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,156050.0,604,2970.0,12.484000000000002,12.484000000000002,12.484000000000002,0.09,0.0,0.09,0.0,14044.5,14044.5,50.0,50.0
GFEX,lc2401,碳酸锂2401,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,158950.0,157656,72339.0,12.716000000000001,12.716000000000001,12.716000000000001,0.09,0.0,0.09,0.0,14305.5,14305.5,50.0,50.0
GFEX,lc2406,碳酸锂2406,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,150600.0,123,883.0,12.048000000000002,12.048000000000002,12.048000000000002,0.09,0.0,0.09,0.0,13554.0,13554.0,50.0,50.0
GFEX,lc2404,碳酸锂2404,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,154550.0,298,2423.0,12.364,12.364,12.364,0.09,0.0,0.09,0.0,13909.5,13909.5,50.0,50.0
GFEX,lc2407,碳酸锂2407,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,147050.0,6990,16460.0,11.764000000000001,11.764000000000001,11.764000000000001,0.09,0.0,0.09,0.0,13234.5,13234.5,50.0,50.0
GFEX,lc2403,碳酸锂2403,lc,1,0.000080,0.0,0.000080,0.0,0.000080,0.0,154100.0,560,2775.0,12.328000000000001,12.328000000000001,12.328000000000001,0.09,0.0,0.09,0.0,13869.0,13869.0,50.0,50.0
SHFE,br2401,br2401,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,13405.000000000002,101039,116177.0,0.6702500000000002,0.6702500000000002,0.0,0.12,0.0,0.12,0.0,8043.000000000002,8043.000000000002,5.0,25.0
SHFE,br2407,br2407,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,13080.000000000002,43,274.0,0.6540000000000001,0.6540000000000001,0.0,0.12,0.0,0.12,0.0,7848.000000000001,7848.000000000001,5.0,25.0
SHFE,br2404,br2404,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,13055.000000000002,44,195.0,0.6527500000000002,0.6527500000000002,0.0,0.12,0.0,0.12,0.0,7833.000000000001,7833.000000000001,5.0,25.0
SHFE,br2402,br2402,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,13225.000000000002,8617,61214.0,0.6612500000000002,0.6612500000000002,0.0,0.12,0.0,0.12,0.0,7935.000000000002,7935.000000000002,5.0,25.0
SHFE,br2406,br2406,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,12990.000000000002,20,303.0,0.6495000000000001,0.6495000000000001,0.0,0.12,0.0,0.12,0.0,7794.000000000001,7794.000000000001,5.0,25.0
SHFE,br2403,br2403,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,13115.000000000002,488,854.0,0.6557500000000002,0.6557500000000002,0.0,0.12,0.0,0.12,0.0,7869.000000000002,7869.000000000002,5.0,25.0
SHFE,br2405,br2405,br,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,12995.000000000002,139,302.0,0.6497500000000002,0.6497500000000002,0.0,0.12,0.0,0.12,0.0,7797.000000000001,7797.000000000001,5.0,25.0
CZCE,ZC408,煤8月,ZC,100,0.000000,3.0,0.000000,3.0,0.000000,0.0,801.4,0,0.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,16028.0,16028.0,0.2,20.0
DCE,jd2403,鸡蛋2403,jd,10,0.000150,0.0,0.000150,0.0,0.000150,0.0,3888.0,311,5788.0,5.832000000000001,5.832000000000001,5.832000000000001,0.15,0.0,0.15,0.0,5832.0,5832.0,1.0,10.0
DCE,eb2403,苯乙烯2403,eb,5,0.000000,6.0,0.000000,6.0,0.000000,6.0,8504.0,5789,7185.0,6.0,6.0,6.0,0.19,0.0,0.19,0.0,8078.8,8078.8,1.0,5.0
DCE,pg2403,液化石油气2403,pg,20,0.000000,6.0,0.000000,6.0,0.000000,6.0,4915.0,725,1893.0,6.0,6.0,6.0,0.18,0.0,0.18,0.0,17694.0,17694.0,1.0,20.0
DCE,eg2403,乙二醇2403,eg,10,0.000000,4.0,0.000000,4.0,0.000000,2.0,4385.0,7302,10556.0,4.0,4.0,2.0,0.18,0.0,0.18,0.0,7893.0,7893.0,1.0,10.0
DCE,lh2403,生猪2403,lh,16,0.000200,0.0,0.000200,0.0,0.000400,0.0,15495.0,2375,26147.0,49.584,49.584,99.168,0.19,0.0,0.19,0.0,47104.8,47104.8,5.0,80.0
CZCE,ZC404,煤4月,ZC,100,0.000000,3.0,0.000000,3.0,0.000000,0.0,801.4,0,0.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,16028.0,16028.0,0.2,20.0
INE,bc2404,bc2404,bc,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,60240.0,0,0.0,3.0120000000000005,3.0120000000000005,0.0,0.16,0.0,0.16,0.0,48192.0,48192.0,10.0,50.0
INE,nr2404,nr2404,nr,10,0.000000,10.0,0.000000,10.0,0.000000,10.0,10855.0,0,4.0,10.0,10.0,10.0,0.16999999999999998,0.0,0.16999999999999998,0.0,18453.5,18453.5,5.0,50.0
SHFE,ag2404,ag2404,ag,15,0.000010,0.0,0.000010,0.0,0.000000,0.0,5920.000000000001,3749,19391.0,0.8880000000000002,0.8880000000000002,0.0,0.19,0.0,0.19,0.0,16872.000000000004,16872.000000000004,1.0,15.0
SHFE,al2404,al2404,al,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,19045.0,371,3155.0,3.0,3.0,0.0,0.16,0.0,0.16,0.0,15236.0,15236.0,5.0,25.0
SHFE,bu2404,bu2404,bu,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3754.0000000000005,28,189.0,3.754000000000001,3.754000000000001,3.754000000000001,0.16999999999999998,0.0,0.16999999999999998,0.0,6381.800000000001,6381.800000000001,1.0,10.0
SHFE,cu2404,cu2404,cu,5,0.000050,0.0,0.000050,0.0,0.000000,0.0,68100.0,182,3126.0,17.025000000000002,17.025000000000002,0.0,0.16,0.0,0.16,0.0,54480.0,54480.0,10.0,50.0
SHFE,hc2404,hc2404,hc,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3833.0000000000005,63,6882.0,3.833000000000001,3.833000000000001,3.833000000000001,0.16,0.0,0.16,0.0,6132.800000000001,6132.800000000001,1.0,10.0
CZCE,FG405,玻璃5月,FG,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,1596.0,35714,263375.0,3.0,3.0,3.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5426.4,5426.4,1.0,20.0
CZCE,JR405,粳稻5月,JR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2662.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,13310.0,13310.0,1.0,20.0
CZCE,LR405,晚籼5月,LR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2360.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,11800.0,11800.0,1.0,20.0
CZCE,MA405,甲醇5月,MA,10,0.000000,2.0,0.000000,2.0,0.000000,6.0,2452.0,66364,338349.0,2.0,2.0,6.0,0.16,0.0,0.16,0.0,3923.2000000000003,3923.2000000000003,1.0,10.0
CZCE,OI405,菜油5月,OI,10,0.000000,2.0,0.000000,2.0,0.000000,0.0,8453.0,9749,21102.0,2.0,2.0,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,11834.199999999999,11834.199999999999,1.0,10.0
CZCE,PF405,短纤5月,PF,5,0.000000,3.0,0.000000,3.0,0.000000,3.0,7738.0,48,737.0,3.0,3.0,3.0,0.15,0.0,0.15,0.0,5803.5,5803.5,2.0,10.0
CZCE,PM405,普麦5月,PM,50,0.000000,5.0,0.000000,5.0,0.000000,5.0,3122.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,39025.0,39025.0,1.0,50.0
CZCE,RM405,菜粕5月,RM,10,0.000000,1.5,0.000000,1.5,0.000000,1.5,2947.0,41049,84151.0,1.5,1.5,1.5,0.13999999999999999,0.0,0.13999999999999999,0.0,4125.799999999999,4125.799999999999,1.0,10.0
CZCE,SA405,纯碱5月,SA,20,0.000200,0.0,0.000200,0.0,0.000200,0.0,1709.0,173488,365439.0,6.836,6.836,6.836,0.16,0.0,0.16,0.0,5468.8,5468.8,1.0,20.0
CZCE,SF405,硅铁5月,SF,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,7442.0,509,3914.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,7442.0,7442.0,2.0,10.0
CZCE,SM405,锰硅5月,SM,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,6926.0,803,3986.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,6926.0,6926.0,2.0,10.0
CZCE,SR405,白糖5月,SR,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,6764.0,61455,112068.0,4.0,4.0,4.0,0.13,0.0,0.13,0.0,8793.2,8793.2,1.0,10.0
CZCE,TA405,PTA5月,TA,5,0.000000,4.0,0.000000,4.0,0.000000,4.0,6178.0,75323,259431.0,4.0,4.0,4.0,0.13999999999999999,0.0,0.13999999999999999,0.0,4324.599999999999,4324.599999999999,2.0,10.0
CZCE,UR405,尿素5月,UR,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,2071.0,17676,48324.0,5.0,5.0,5.0,0.13,0.0,0.13,0.0,5384.6,5384.6,1.0,20.0
CZCE,WH405,强麦5月,WH,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,3198.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,15990.0,15990.0,1.0,20.0
SHFE,fu2406,fu2406,fu,10,0.000010,0.0,0.000010,0.0,0.000000,0.0,3370.0000000000005,86,419.0,0.3370000000000001,0.3370000000000001,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5729.000000000001,5729.000000000001,1.0,10.0
INE,lu2406,lu2406,lu,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4518.0,0,4.0,2.0,2.0,2.0,0.16999999999999998,0.0,0.16999999999999998,0.0,7680.599999999999,7680.599999999999,1.0,10.0
INE,sc2606,sc2606,sc,1000,0.000000,20.0,0.000000,20.0,0.000000,0.0,574.9000000000001,118,161.0,20.0,20.0,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,97733.00000000001,97733.00000000001,0.1,100.0
CZCE,FG406,玻璃6月,FG,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,1597.0,181,8629.0,3.0,3.0,3.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5429.799999999999,5429.799999999999,1.0,20.0
CZCE,SM406,锰硅6月,SM,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,6910.0,262,690.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,6910.0,6910.0,2.0,10.0
CZCE,SA406,纯碱6月,SA,20,0.000200,0.0,0.000200,0.0,0.000200,0.0,1704.0,2738,16259.0,6.816000000000001,6.816000000000001,6.816000000000001,0.16,0.0,0.16,0.0,5452.8,5452.8,1.0,20.0
CZCE,SF406,硅铁6月,SF,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,7334.0,67,955.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,7334.0,7334.0,2.0,10.0
CZCE,MA406,甲醇6月,MA,10,0.000000,2.0,0.000000,2.0,0.000000,6.0,2455.0,313,13072.0,2.0,2.0,6.0,0.16,0.0,0.16,0.0,3928.0,3928.0,1.0,10.0
CZCE,TA406,PTA6月,TA,5,0.000000,4.0,0.000000,4.0,0.000000,4.0,6190.0,29,2128.0,4.0,4.0,4.0,0.13999999999999999,0.0,0.13999999999999999,0.0,4333.0,4333.0,2.0,10.0
CZCE,CY406,棉纱6月,CY,5,0.000000,4.0,0.000000,4.0,0.000000,0.0,23630.0,0,0.0,4.0,4.0,0.0,0.25,0.0,0.25,0.0,29537.5,29537.5,5.0,25.0
CZCE,PF406,短纤6月,PF,5,0.000000,3.0,0.000000,3.0,0.000000,3.0,7744.0,2,30.0,3.0,3.0,3.0,0.15,0.0,0.15,0.0,5808.0,5808.0,2.0,10.0
CZCE,UR406,尿素6月,UR,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,2032.0,398,3319.0,5.0,5.0,5.0,0.13,0.0,0.13,0.0,5283.2,5283.2,1.0,20.0
INE,ec2412,ec2412,ec,50,0.000010,0.0,0.000010,0.0,0.000000,0.0,965.4000000000001,25,571.0,0.48270000000000013,0.48270000000000013,0.0,0.12,0.0,0.12,0.0,5792.400000000001,5792.400000000001,0.1,5.0
INE,ec2410,ec2410,ec,50,0.000010,0.0,0.000010,0.0,0.000000,0.0,945.1000000000001,151,2008.0,0.47255000000000014,0.47255000000000014,0.0,0.12,0.0,0.12,0.0,5670.6,5670.6,0.1,5.0
INE,ec2408,ec2408,ec,50,0.000010,0.0,0.000010,0.0,0.000000,0.0,985.0000000000001,447,1975.0,0.4925000000000001,0.4925000000000001,0.0,0.12,0.0,0.12,0.0,5910.000000000001,5910.000000000001,0.1,5.0
INE,ec2406,ec2406,ec,50,0.000010,0.0,0.000010,0.0,0.000000,0.0,935.2,3876,11630.0,0.4676,0.4676,0.0,0.12,0.0,0.12,0.0,5611.2,5611.2,0.1,5.0
CZCE,SF409,硅铁9月,SF,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,7466.0,3,34.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,7466.0,7466.0,2.0,10.0
CZCE,SM409,锰硅9月,SM,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,6892.0,267,272.0,3.0,3.0,0.0,0.2,0.0,0.2,0.0,6892.0,6892.0,2.0,10.0
CZCE,SR409,白糖9月,SR,10,0.000000,4.0,0.000000,4.0,0.000000,4.0,6721.0,268,463.0,4.0,4.0,4.0,0.13,0.0,0.13,0.0,8737.300000000001,8737.300000000001,1.0,10.0
CZCE,TA409,PTA9月,TA,5,0.000000,4.0,0.000000,4.0,0.000000,4.0,6142.0,116,366.0,4.0,4.0,4.0,0.13999999999999999,0.0,0.13999999999999999,0.0,4299.4,4299.4,2.0,10.0
CZCE,UR409,尿素9月,UR,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,1952.0,1138,4137.0,5.0,5.0,5.0,0.13,0.0,0.13,0.0,5075.2,5075.2,1.0,20.0
CZCE,WH409,强麦9月,WH,20,0.000000,5.0,0.000000,5.0,0.000000,5.0,3198.0,0,0.0,5.0,5.0,5.0,0.25,0.0,0.25,0.0,15990.0,15990.0,1.0,20.0
CZCE,CF409,棉花9月,CF,5,0.000000,4.3,0.000000,4.3,0.000000,0.0,16740.0,82,377.0,4.3,4.3,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,11717.999999999998,11717.999999999998,5.0,25.0
CZCE,CJ409,红枣9月,CJ,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,13855.0,454,1102.0,3.0,3.0,0.0,0.18,0.0,0.18,0.0,12469.5,12469.5,5.0,25.0
CZCE,CY409,棉纱9月,CY,5,0.000000,4.0,0.000000,4.0,0.000000,0.0,23650.0,0,0.0,4.0,4.0,0.0,0.25,0.0,0.25,0.0,29562.5,29562.5,5.0,25.0
CZCE,FG409,玻璃9月,FG,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,1561.0,1328,3050.0,3.0,3.0,3.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5307.4,5307.4,1.0,20.0
CZCE,JR409,粳稻9月,JR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2662.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,13310.0,13310.0,1.0,20.0
CZCE,LR409,晚籼9月,LR,20,0.000000,3.0,0.000000,3.0,0.000000,3.0,2360.0,0,0.0,3.0,3.0,3.0,0.25,0.0,0.25,0.0,11800.0,11800.0,1.0,20.0
CZCE,MA409,甲醇9月,MA,10,0.000000,2.0,0.000000,2.0,0.000000,6.0,2455.0,345,656.0,2.0,2.0,6.0,0.16,0.0,0.16,0.0,3928.0,3928.0,1.0,10.0
CZCE,OI409,菜油9月,OI,10,0.000000,2.0,0.000000,2.0,0.000000,0.0,8443.0,298,426.0,2.0,2.0,0.0,0.13999999999999999,0.0,0.13999999999999999,0.0,11820.199999999999,11820.199999999999,1.0,10.0
CZCE,PF409,短纤9月,PF,5,0.000000,3.0,0.000000,3.0,0.000000,3.0,7748.0,0,9.0,3.0,3.0,3.0,0.15,0.0,0.15,0.0,5811.0,5811.0,2.0,10.0
CFFEX,T2406,长期国债2406,T,10000,0.000000,3.0,0.000000,3.0,0.000000,0.0,101.175,136,1170.0,3.0,3.0,0.0,0.03,0.0,0.03,0.0,30352.5,30352.5,0.005,50.0
DCE,v2404,聚氯乙烯2404,v,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,6398.0,9475,8641.0,2.0,2.0,0.0,0.18,0.0,0.18,0.0,5758.2,5758.2,1.0,5.0
DCE,eb2405,苯乙烯2405,eb,5,0.000000,6.0,0.000000,6.0,0.000000,6.0,8430.0,303,2337.0,6.0,6.0,6.0,0.19,0.0,0.19,0.0,8008.5,8008.5,1.0,5.0
DCE,eg2405,乙二醇2405,eg,10,0.000000,4.0,0.000000,4.0,0.000000,2.0,4432.0,2372,9647.0,4.0,4.0,2.0,0.18,0.0,0.18,0.0,7977.599999999999,7977.599999999999,1.0,10.0
DCE,jd2405,鸡蛋2405,jd,10,0.000150,0.0,0.000150,0.0,0.000150,0.0,4166.0,232,4898.0,6.2490000000000006,6.2490000000000006,6.2490000000000006,0.15,0.0,0.15,0.0,6249.0,6249.0,1.0,10.0
DCE,lh2405,生猪2405,lh,16,0.000200,0.0,0.000200,0.0,0.000400,0.0,15850.0,459,8077.0,50.720000000000006,50.720000000000006,101.44000000000001,0.19,0.0,0.19,0.0,48184.0,48184.0,5.0,80.0
DCE,pg2405,液化石油气2405,pg,20,0.000000,6.0,0.000000,6.0,0.000000,6.0,5145.0,77,647.0,6.0,6.0,6.0,0.18,0.0,0.18,0.0,18522.0,18522.0,1.0,20.0
SHFE,ni2404,ni2404,ni,1,0.000000,1.0,0.000000,1.0,0.000000,0.0,159250.0,96,278.0,1.0,1.0,0.0,0.21000000000000002,0.0,0.21000000000000002,0.0,33442.5,33442.5,10.0,10.0
SHFE,pb2404,pb2404,pb,5,0.000040,0.0,0.000040,0.0,0.000000,0.0,16565.0,24,120.0,3.313,3.313,0.0,0.16,0.0,0.16,0.0,13252.0,13252.0,5.0,25.0
SHFE,rb2404,rb2404,rb,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3742.0000000000005,275,61068.0,3.742000000000001,3.742000000000001,3.742000000000001,0.16,0.0,0.16,0.0,5987.200000000002,5987.200000000002,1.0,10.0
SHFE,ru2404,ru2404,ru,10,0.000000,3.0,0.000000,3.0,0.000000,0.0,14100.000000000002,391,1537.0,3.0,3.0,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,23970.000000000004,23970.000000000004,5.0,50.0
SHFE,sn2404,sn2404,sn,1,0.000000,1.0,0.000000,1.0,0.000000,0.0,222040.00000000003,12,77.0,1.0,1.0,0.0,0.2,0.0,0.2,0.0,44408.00000000001,44408.00000000001,10.0,10.0
SHFE,sp2404,sp2404,sp,10,0.000050,0.0,0.000050,0.0,0.000000,0.0,6082.000000000001,452,1438.0,3.0410000000000004,3.0410000000000004,0.0,0.15,0.0,0.15,0.0,9123.0,9123.0,2.0,20.0
SHFE,ss2404,ss2404,ss,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,15240.000000000002,11,428.0,2.0,2.0,0.0,0.2,0.0,0.2,0.0,15240.000000000004,15240.000000000004,5.0,25.0
INE,bc2406,bc2406,bc,5,0.000010,0.0,0.000010,0.0,0.000000,0.0,60200.0,0,0.0,3.0100000000000002,3.0100000000000002,0.0,0.16,0.0,0.16,0.0,48160.0,48160.0,10.0,50.0
INE,nr2406,nr2406,nr,10,0.000000,10.0,0.000000,10.0,0.000000,10.0,10955.0,0,50.0,10.0,10.0,10.0,0.16999999999999998,0.0,0.16999999999999998,0.0,18623.5,18623.5,5.0,50.0
SHFE,al2406,al2406,al,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,19020.0,76,1188.0,3.0,3.0,0.0,0.16,0.0,0.16,0.0,15216.0,15216.0,5.0,25.0
SHFE,bu2506,bu2506,bu,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3580.0000000000005,8,2089.0,3.580000000000001,3.580000000000001,3.580000000000001,0.16999999999999998,0.0,0.16999999999999998,0.0,6086.000000000001,6086.000000000001,1.0,10.0
SHFE,cu2406,cu2406,cu,5,0.000050,0.0,0.000050,0.0,0.000000,0.0,68060.0,103,1907.0,17.015,17.015,0.0,0.16,0.0,0.16,0.0,54448.0,54448.0,10.0,50.0
SHFE,hc2406,hc2406,hc,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3833.0000000000005,5,1439.0,3.833000000000001,3.833000000000001,3.833000000000001,0.16,0.0,0.16,0.0,6132.800000000001,6132.800000000001,1.0,10.0
SHFE,ni2406,ni2406,ni,1,0.000000,1.0,0.000000,1.0,0.000000,0.0,159360.0,77,406.0,1.0,1.0,0.0,0.21000000000000002,0.0,0.21000000000000002,0.0,33465.600000000006,33465.600000000006,10.0,10.0
SHFE,pb2406,pb2406,pb,5,0.000040,0.0,0.000040,0.0,0.000000,0.0,16570.0,12,21.0,3.314,3.314,0.0,0.16,0.0,0.16,0.0,13256.0,13256.0,5.0,25.0
SHFE,rb2406,rb2406,rb,10,0.000100,0.0,0.000100,0.0,0.000100,0.0,3730.0000000000005,162,84174.0,3.730000000000001,3.730000000000001,3.730000000000001,0.16,0.0,0.16,0.0,5968.000000000001,5968.000000000001,1.0,10.0
SHFE,ru2406,ru2406,ru,10,0.000000,3.0,0.000000,3.0,0.000000,0.0,14060.000000000002,130,1014.0,3.0,3.0,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,23902.000000000004,23902.000000000004,5.0,50.0
SHFE,sn2406,sn2406,sn,1,0.000000,1.0,0.000000,1.0,0.000000,0.0,220350.0,0,29.0,1.0,1.0,0.0,0.2,0.0,0.2,0.0,44070.0,44070.0,10.0,10.0
SHFE,sp2406,sp2406,sp,10,0.000050,0.0,0.000050,0.0,0.000000,0.0,6076.000000000001,290,4659.0,3.0380000000000007,3.0380000000000007,0.0,0.15,0.0,0.15,0.0,9114.0,9114.0,2.0,20.0
SHFE,ss2406,ss2406,ss,5,0.000000,2.0,0.000000,2.0,0.000000,0.0,15270.000000000002,20,137.0,2.0,2.0,0.0,0.2,0.0,0.2,0.0,15270.000000000004,15270.000000000004,5.0,25.0
SHFE,wr2406,wr2406,wr,10,0.000040,0.0,0.000040,0.0,0.000040,0.0,4526.0,0,0.0,1.8104000000000002,1.8104000000000002,1.8104000000000002,0.25,0.0,0.25,0.0,11315.0,11315.0,1.0,10.0
SHFE,zn2406,zn2406,zn,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,20790.0,19,135.0,3.0,3.0,0.0,0.16,0.0,0.16,0.0,16632.0,16632.0,5.0,25.0
SHFE,ag2406,白银2406,ag,15,0.000010,0.0,0.000010,0.0,0.000000,0.0,5931.000000000001,12248,34086.0,0.8896500000000002,0.8896500000000002,0.0,0.19,0.0,0.19,0.0,16903.350000000002,16903.350000000002,1.0,15.0
SHFE,fu2405,fu2405,fu,10,0.000010,0.0,0.000010,0.0,0.000000,0.0,3406.0000000000005,2123,6165.0,0.3406000000000001,0.3406000000000001,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,5790.200000000001,5790.200000000001,1.0,10.0
INE,lu2405,lu2405,lu,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4490.0,4,3666.0,2.0,2.0,2.0,0.16999999999999998,0.0,0.16999999999999998,0.0,7632.999999999999,7632.999999999999,1.0,10.0
INE,sc2405,sc2405,sc,1000,0.000000,20.0,0.000000,20.0,0.000000,0.0,647.5,0,11.0,20.0,20.0,0.0,0.16999999999999998,0.0,0.16999999999999998,0.0,110074.99999999999,110074.99999999999,0.1,100.0
CFFEX,IH2311,上证50期货2311,IH,300,0.000023,0.0,0.000023,0.0,0.000345,0.0,2516.2,1916,2384.0,17.36178,17.36178,260.42670000000004,0.15,0.0,0.15,0.0,113229.0,113229.0,0.2,60.0
CFFEX,IF2311,股指2311,IF,300,0.000023,0.0,0.000023,0.0,0.000345,0.0,3704.0,3286,3832.0,25.5576,25.5576,383.36400000000003,0.15,0.0,0.15,0.0,166680.0,166680.0,0.2,60.0
CFFEX,IC2311,中证500期货2311,IC,200,0.000023,0.0,0.000023,0.0,0.000345,0.0,5640.0,2671,4085.0,25.944,25.944,389.16,0.16999999999999998,0.0,0.16999999999999998,0.0,191759.99999999997,191759.99999999997,0.2,40.0
CFFEX,IM2311,中证1000股指期货2311,IM,200,0.000023,0.0,0.000023,0.0,0.000345,0.0,5948.2,1096,1677.0,27.36172,27.36172,410.42580000000004,0.15,0.0,0.15,0.0,178446.0,178446.0,0.2,40.0
SHFE,wr2404,wr2404,wr,10,0.000040,0.0,0.000040,0.0,0.000040,0.0,4506.0,0,0.0,1.8024000000000002,1.8024000000000002,1.8024000000000002,0.25,0.0,0.25,0.0,11265.0,11265.0,1.0,10.0
SHFE,zn2404,zn2404,zn,5,0.000000,3.0,0.000000,3.0,0.000000,0.0,20860.0,35,720.0,3.0,3.0,0.0,0.16,0.0,0.16,0.0,16688.0,16688.0,5.0,25.0
CFFEX,IC2312,中证500期货2312,IC,200,0.000023,0.0,0.000023,0.0,0.000345,0.0,5637.4,11035,126402.0,25.93204,25.93204,388.98060000000004,0.16999999999999998,0.0,0.16999999999999998,0.0,191671.59999999998,191671.59999999998,0.2,40.0
CFFEX,IF2312,股指2312,IF,300,0.000023,0.0,0.000023,0.0,0.000345,0.0,3713.6,17175,124073.0,25.62384,25.62384,384.35760000000005,0.15,0.0,0.15,0.0,167112.0,167112.0,0.2,60.0
CFFEX,IH2312,上证50期货2312,IH,300,0.000023,0.0,0.000023,0.0,0.000345,0.0,2523.6,10223,60555.0,17.41284,17.41284,261.1926,0.15,0.0,0.15,0.0,113562.0,113562.0,0.2,60.0
CFFEX,IM2312,中证1000股指期货2312,IM,200,0.000023,0.0,0.000023,0.0,0.000345,0.0,5938.6,12948,92422.0,27.31756,27.31756,409.76340000000005,0.15,0.0,0.15,0.0,178158.0,178158.0,0.2,40.0
DCE,b2404,豆二2404,b,10,0.000000,2.0,0.000000,2.0,0.000000,2.0,4126.0,22,244.0,2.0,2.0,2.0,0.15,0.0,0.15,0.0,6189.0,6189.0,1.0,10.0
DCE,bb2404,胶合板2404,bb,500,0.000100,0.0,0.000100,0.0,0.000050,0.0,400.0,0,0.0,20.0,20.0,10.0,0.45,0.0,0.45,0.0,90000.0,90000.0,0.05,25.0
DCE,fb2404,纤维板2404,fb,10,0.000100,0.0,0.000100,0.0,0.000050,0.0,1403.5,0,1.0,1.4035,1.4035,0.70175,0.25,0.0,0.25,0.0,3508.75,3508.75,0.5,5.0
